id,title,artist,active,comment,tabs,lyrics,chords,capo,bypassRequestLimits,minAmount,attributes
3839923,Я тебе не верю,Лепс,true,,,,,,false,0,СОВМЕСТНЫЙ СТРИМ
3237773,Каждый кто делал тебе больно,Лерочка,true,,,,,,false,0,Укулеле
4121340,Осень,Лицей,true,,,,,,false,0,
4376147,На титанике,Лолита,true,,,,,,false,0,
4464470,Маленький принц,ЛСП,false,,,,,,false,0,
3237770,Конь,Любэ,true,,,,,,false,0,СОВМЕСТНЫЙ СТРИМ
5285848,Ты неси меня река,Любэ,false,,,,,,false,0,
5112814,"За тебя, Родина-мать"," Любэ",true,,,,,,false,0,
4535957,Красно солнышко,Людмила Зыкина,false,,,,,,false,0,
4978284,Небо-самолеты," МакSим",true,заказал Vladyka Snov,,,,,false,0,
4989757,Птицы," МакSим",true,Заказал Kordart,,,,,false,0,
4133814,Ветром стать,Максим,true,,,,,,false,0,Под минус
3764321,Дорога,Максим,true,,,,,,false,0,Под гитару
3732389,Знаешь ли ты...,Максим,true,,,,,,false,0,Под минус
3715008,Научусь летать,Максим,true,,,,,,false,0,
4294562,Одиночка,Максим,true,,,,,,false,0,Позитив
4121466,Спасибо,Максим,true,,,,,,false,0,
4027439,В темноте,Макс Корж,true,,,,,,false,0,
4318610,Ангелы,Макс Фадеев,true,,,,,,false,0,
3799566,Танцы на стёклах,Макс Фадеев,true,,,,,,false,0,Под минус
3413535,В городе остывших морей,Мария Чайковская,true,,,,,,false,0,Под минус
3889037,Красота,Мария Чайковская,true,,,,,,false,0,
3237720,Эта песня для тебя,Марсель,true,,,,,,false,0,Под гитару
3237825,Земля,Маша и медведи,true,,,,,,false,0,"СОВМЕСТНЫЙ СТРИМ,Под минус"
4209062,Любочка,Маша и Медведи,true,,,,,,false,0,
4173866,Песенка про следы,Маша и Медведь М/ф,true,,,,,,false,0,
3904190,(1) Костёр,Машина времени,true,,,,,,false,0,Под гитару
5452124,Пока горит свеча,Машина времени,true,,,,,,false,0,
3770124,(2) Волкодав,Мельница,true,,,,,,false,0,Под гитару
5016065,Ворожи (т2),Мельница,true,,,,,,false,0,
4060313,Двери Тамерлана,Мельница,true,,,,,,false,0,
4164504,Дороги,Мельница,true,,,,,,false,0,"Под минус,Под гитару"
4904667,Королевна,Мельница,true,,,,,,false,0,
3237817,Лента в волосах,Мельница,true,,,,,,false,0,Под гитару
3854526,Прощай,Мельница,true,,,,,,false,0,"Под минус,Под гитару"
4248553,Сонный рыцарь,Мельница,true,,,,,,false,0,
5068875,Шелкопряд,Мельница,true,,,,,,false,0,
3935533,На моей луне,Мёртвые дельфины,true,,,,,,false,0,"Под минус,Под гитару"
4535953,"Песня о далекой родине (""Я прошу, хоть ненадолго…"")","Микаэл Таривердиев (из к/ф ""Семнадцать мгновений весны"")",true,,,,,,false,0,
3770164,"Подоконник ",Мимо вселенной,false,,,,,,false,0,
4547592,Безумный мир,Мираж,false,,,,,,false,0,
4099875,Музыка нас связала,Мираж,false,,,,,,false,0,Под минус
4547593,Я больше не прошу,"Мираж ",false,,,,,,false,0,
4041015,3-е сентября,"Михаил Шуфутинский ",true,,,,,,false,0,
5223438,Песня о Матери планете,М.Магомаев,true,,,,,,false,0,
4581598,Каждый раз,Монеточка,true,,,,,,false,0,
3873139,Папина любовница,Монеточка,false,,,,,,false,0,
3850274,Сопрано,Мот,true,,,,,,false,0,"СОВМЕСТНЫЙ СТРИМ,Под минус"
4938209,Тряпки,Мот,true,,,,,,false,0,
4167957,(1) Зима в сердце,"Моя Мишель ",true,,,,,,false,0,Под гитару
4889152,Spice and Wolf / Tabi no Tochuu (Nika Lenina & Ancord Russian Version),музыка из аниме,true,"@demidrol007_ ",,,,,false,0,
4099877,Колыбельная медведицы,"Мультфильм ""Умка""",true,,,,,,false,0,
4084961,Дельфины,Мумий Тролль,true,,,,,,false,0,"Рок, метал,Под минус"
3904262,"Медведица ",Мумий Тролль,true,,,,,,false,0,"СОВМЕСТНЫЙ СТРИМ,Рок, метал,Под минус"
4581590,Синяя вечность,Муслим Магомаев,false,,,,,,false,0,"! БАН,СОВМЕСТНЫЙ СТРИМ"
4008875,Луч солнца золотого,Муслим Магомаев / Бременские музыканты,false,,,,,,false,0,"! БАН,СОВМЕСТНЫЙ СТРИМ,Позитив"
4188308,Говорят мы Бяки Буки,м/ф Бременские музыканты,true,,,,,,false,0,Позитив
4175513,За окном опять сугробы,"м/ф ""Холодное сердце""",true,,,,,,false,0,Зимние песни (Новогодние)
4694780,"Возможно ",МЫ,true,,,,,,false,0,
4581599,Тамагочи,Мэйби Бэйби & Алена Швец,true,,,,,,false,0,
4044419,Короли ночной Вероны,"Мюзикл ""Ромео и Джульетта""",false,,,,,,false,0,
5153201,Беги,НАZИМА,true,,,,,,false,0,
4351566,Нас бьют мы летаем,Наргиз,true,,,,,,false,0,
4438626,"Genshin La vaguelette  ",НА РУССКОМ(перевод Нильзори),true,,,,,,false,0,
4925076,Ветер с моря дул,Натали,true,,,,,,false,0,
3408097,Новогодние игрушки,Натали и Аркадий Хоралов,true,,,,,,false,0,"Под минус,Зимние песни (Новогодние)"
4008878,Маленькая страна,Наталья Королёва,true,,,,,,false,0,Под минус
4188305,Синие лебеди,Наташа Королёва,true,,,,,,false,0,
4351536,Одинокая птица,Наутилус Помпилиус,true,,,,,,false,0,СОВМЕСТНЫЙ СТРИМ
4738931,"Кино идет, воюет взвод",Непоседы,false,,,,,,false,0,
3732174,Батареи,Нервы,true,,,,,,false,0,"СОВМЕСТНЫЙ СТРИМ,Рок, метал"
4173901,Вороны,Нервы,true,,,,,,false,0,"СОВМЕСТНЫЙ СТРИМ,Рок, метал"
4173902,Её имя,Нервы,true,,,,,,false,0,
5447787,Игры больших,Нервы,true,,,,,,false,0,"Рок, метал"
3732175,Когда никого нет,Нервы,true,,,,,,false,0,Под гитару
3498088,Кофе мой друг,Нервы,true,,,,,,false,0,"СОВМЕСТНЫЙ СТРИМ,Под гитару"
3982704,Курим,Нервы,true,,,,,,false,0,Под гитару
3770163,На луну,Нервы,false,,,,,,false,0,
4173897,Нервы,Нервы,true,,,,,,false,0,"Рок, метал"
3498085,Самый дорогой человек,Нервы,true,,,,,,false,0,"СОВМЕСТНЫЙ СТРИМ,Под минус,Укулеле,Под гитару"
3498080,Слишком влюблен,Нервы,true,,,,,,false,0,"СОВМЕСТНЫЙ СТРИМ,Под гитару"
3498121,Счастье,Нервы,true,,,,,,false,0,Под гитару
4297837,Звенит январская вьюга,"Нина Бродская ",true,,,,,,false,0,"Зимние песни (Новогодние),СОВМЕСТНЫЙ СТРИМ"
4164542,"Замелa мeтелица гoрoд мoй ",Новогодние детские песни,true,,,,,,false,0,"Под минус,Зимние песни (Новогодние)"
4097989,Наши юные смешные голоса,Ногу Свело,true,,,,,,false,0,"СОВМЕСТНЫЙ СТРИМ,Под гитару"
4294133,Больно,Нюша,true,,,,,,false,0,
3917040,Вою на луну,Нюша,true,,,,,,false,0,
3917039,Только не беги,Нюша,true,,,,,,false,0,
4133960,Это Новый Год,Нюша,true,,,,,,false,0,Зимние песни (Новогодние)
3699106,У мене немає дому(укр),Один в каное,true,,,,,,false,0,
4516483," Човен",Один в Каное,true,,,,,,false,0,
4345853,Мало половин,Ольга Бузова,false,Была спета экспромтом,,,,,false,0,
5108996,Солёный ветер,Павел Пламенев,true,,,,,,false,0,
5525463,Девушка крадущая сны,Павел Пламенев / Plamenev,true,,,,,,false,0,"Рок, метал"
4175512,В лесу родилась ёлочка,песенка,true,,,,,,false,0,Зимние песни (Новогодние)
4248568,Алые паруса,Песни у костра,true,,,,,,false,0,
4297833,Как жить без весны," (песня из кинофильма ""Гардемарины, вперед!"")",true,,,,,,false,0,СОВМЕСТНЫЙ СТРИМ
4133801,Ледяная девочка,песня Снегурочки,true,,,,,,false,0,Зимние песни (Новогодние)
4128463,Игла,Пикник,false,,,,,,false,0,
3803215,Ласточка,Пингина Анна,true,,,,,,false,0,Под гитару
4216872,Снег кружится,Пламя,true,,,,,,false,0,
3237766,(8) Колыбельная,Полина Гагарина,true,,,,,,false,0,Под гитару
4581604,Драмы больше нет,Полина Гагарина,false,,,,,,false,0,
4351588,Кукушка,Полина Гагарина,true,,,,,,false,0,СОВМЕСТНЫЙ СТРИМ
4581603,Спектакль окончен,Полина Гагарина,true,,,,,,false,0,
4230180,Шагай,Полина Гагарина,true,,,,,,false,0,СОВМЕСТНЫЙ СТРИМ
4621649,Остров В Океане,ПроРок Санбой,false,,,,,,false,2,"Рок, метал,Под минус,Только платный,Позитив"
4888408,(3)Выбраться,Просто Лера,false,,,,,,false,0,
3237734,Прости прощай привет,Пфильмы,true,,,,,,false,0,"СОВМЕСТНЫЙ СТРИМ,Рок, метал,Под минус"
3237733,Я так соскучился,Пфильмы,true,,,,,,false,0,"СОВМЕСТНЫЙ СТРИМ,Рок, метал,Под минус"
4294130,"Знаешь, моя душа рваная",Рожден Ануси,false,,,,,,false,0,
4097991," А на последок я скажу","Романс из к/ф ""Жестокий романс""",true,,,,,,false,0,
3840076,Биба и боба,Сахар со стеклом,true,,,,,,false,0,Позитив
3263828,Я и твой кот,Свидание,true,,,,,,false,0,
4464462,Там нет меня,Севара,true,,,,,,false,0,
4624244,Лирика,Сектор Газа,true,,,,,,false,0,СОВМЕСТНЫЙ СТРИМ
4164502,Заметался пожар голубой,Сергей Есенин,false,,,,,,false,0,
4694769,Снег в океане,Сергей Лазарев,true,,,,,,false,0,Под минус
3504290,Каждый твой,Сметана Band,true,,,,,,false,0,
4183799,"Моё сердце ",Сплин,true,,,,,,false,0,СОВМЕСТНЫЙ СТРИМ
4207633,Романс,"Сплин ",true,,,,,,false,0,СОВМЕСТНЫЙ СТРИМ
4323973,Выхода нет,СПЛИН,true,,,,,,false,0,СОВМЕСТНЫЙ СТРИМ
4209068,Новый год,Стекловата,true,,,,,,false,0,Зимние песни (Новогодние)
3413562,Гипнозы,Сюзанна ft Мальбэк,true,,,,,,false,0,
3237824,Половинка,Танцы минус,true,,,,,,false,0,СОВМЕСТНЫЙ СТРИМ
4135507,Ясный мой свет,Татьяна Буланова,true,,,,,,false,0,Позитив
4404862,Матушка-земля,Татьяна Куртукова,true,,,,,,false,0,
4133792,Мир ребенка,Татьяна Музыкантова,true,,,,,,false,0,
4320706,Осенняя мелодия,Татьяна Рузавина и Сергей Таюшев,true,,,,,,false,0,
4060311,Баллада о трех сыновьях,Татьяна Шилова,false,,,,,,false,0,! БАН
4294152,Лучше не будет (Незабываемый полёт),"Тимур Родригез ",false,,,,,,false,0,
4831135,Температура,"Три дня дождя, polnalyubvi ",false,,,,,,false,0,
4314332,Московская песня,Трофим,true,,,,,,false,0,
4345754,Я скучаю по тебе,Трофим,true,,,,,,false,0,
5537665,Родина,Трофимов,true,,,,,,false,0,
4694790,"Проститься ",Уматурман,false,,,,,,false,0,
4041000,Не родись красивой,Фабрика,true,,,,,,false,0,
3889043,Белая ночь,Форум,true,,,,,,false,0,
3839829,Аскорбинка,Френдзона / Мэйби Бэйби,true,,,,,,false,0,
3237814,Отпусти и забудь,Холодное сердце,true,,,,,,false,0,"СОВМЕСТНЫЙ СТРИМ,Зимние песни (Новогодние)"
3408098,"Три белых коня ",Чародеи К/ф,true,,,,,,false,0,"Под минус,Зимние песни (Новогодние)"
3237816,Песня о снежинке," Чародеи К/ф ",true,,,,,,false,0,"Под минус,Зимние песни (Новогодние)"
4294129,О любви,Чиж,true,,,,,,false,0,
3796470,Я могу тебя очень ждать,Эдуард Асадов,false,,,,,,false,0,
4938207,Ближе,Элли на маковом поле,true,,,,,,false,0,
4966111,Не упоминай Бруно,Энканто,true,,,,,,false,0,
4237953,Всадник из льда,Эпидемия,true,,,,,,false,0,"СОВМЕСТНЫЙ СТРИМ,Рок, метал"
3913503,Океан пустоты,Эпидемия,true,,,,,,false,0,"СОВМЕСТНЫЙ СТРИМ,Рок, метал"
3938891,Паладин,Эпидемия,false,,,,,,false,0,
4152428,"Письмо Ведьмаку ",Эпидемия,true,,,,,,false,0,"Рок, метал"
4073608,Придумай светлый мир,Эпидемия,true,,,,,,false,0,"Рок, метал"
4706161,Я иду за тобой,Эпидемия,true,,,,,,false,0,
4832391,Черный маг,"Эпидемия ",true,,,,,,false,0,
4464494,Ты не такой,Юлианна Караулова,true,,,,,,false,0,Позитив
3470040,Птица,Юлия Михальчик,true,,,,,,false,0,
5459591,Как твои дела?,Юлия Савичева,true,,,,,,false,0,
4329897,Белые розы,Юрий Шатунов,true,,,,,,false,0,СОВМЕСТНЫЙ СТРИМ
4329892,Седая ночь,Юрий Шатунов,true,,,,,,false,0,СОВМЕСТНЫЙ СТРИМ
3686296,Русалочки,Ягода,true,,,,,,false,0,Под гитару
5564181,Ангел-хранитель,Я про рок,true,,,,,,false,0,
5736191,Нити судьбы,Я про рок,true,,,,,,false,0,
